datetime,count
2011-07-23 12:00:00,375.48
2011-07-23 13:00:00,366.59
2011-07-23 14:00:00,376.08
2011-07-23 15:00:00,375.63
2011-07-23 16:00:00,404.94
2011-07-23 17:00:00,379.35
2011-07-23 18:00:00,375.97
2011-07-23 19:00:00,312.92
2011-07-23 20:00:00,302.25
2011-07-23 21:00:00,239.28
2011-07-23 22:00:00,220.76
2011-07-23 23:00:00,140.85
2011-07-24 00:00:00,121.45
2011-07-24 01:00:00,92.13
2011-07-24 02:00:00,80.09
2011-07-24 03:00:00,35.42
2011-07-24 04:00:00,9.62
2011-07-24 05:00:00,10.2
2011-07-24 06:00:00,25.86
2011-07-24 07:00:00,62.22
2011-07-24 08:00:00,100.75
2011-07-24 09:00:00,176.01
2011-07-24 10:00:00,289.41
2011-07-24 11:00:00,331.58
2011-07-24 12:00:00,367.88
2011-07-24 13:00:00,360.28
2011-07-24 14:00:00,357.53
2011-07-24 15:00:00,344.55
2011-07-24 16:00:00,372.46
2011-07-24 17:00:00,370.765
2011-07-24 18:00:00,366.9516666666667
2011-07-24 19:00:00,329.45
2011-07-24 20:00:00,266.31
2011-07-24 21:00:00,227.57
2011-07-24 22:00:00,155.41
2011-07-24 23:00:00,86.71
2011-07-25 00:00:00,42.41
2011-07-25 01:00:00,16.0
2011-07-25 02:00:00,7.42
2011-07-25 03:00:00,5.17
2011-07-25 04:00:00,6.19
2011-07-25 05:00:00,24.18
2011-07-25 06:00:00,114.5
2011-07-25 07:00:00,295.11
2011-07-25 08:00:00,411.75
2011-07-25 09:00:00,190.49
2011-07-25 10:00:00,115.45
2011-07-25 11:00:00,127.8
2011-07-25 12:00:00,152.06
2011-07-25 13:00:00,155.56
2011-07-25 14:00:00,130.0
2011-07-25 15:00:00,125.58
2011-07-25 16:00:00,225.16
2011-07-25 17:00:00,474.37
2011-07-25 18:00:00,469.93
2011-07-25 19:00:00,388.6
2011-07-25 20:00:00,285.28
2011-07-25 21:00:00,152.66
2011-07-25 22:00:00,124.47
2011-07-25 23:00:00,73.11
2011-07-26 00:00:00,28.99
2011-07-26 01:00:00,19.08
2011-07-26 02:00:00,8.18
2011-07-26 03:00:00,5.36
2011-07-26 04:00:00,6.12
2011-07-26 05:00:00,26.19
2011-07-26 06:00:00,117.13
2011-07-26 07:00:00,312.25
2011-07-26 08:00:00,431.4
2011-07-26 09:00:00,192.87
2011-07-26 10:00:00,128.25
2011-07-26 11:00:00,147.86
2011-07-26 12:00:00,174.0
2011-07-26 13:00:00,171.36
2011-07-26 14:00:00,169.11
2011-07-26 15:00:00,170.08
2011-07-26 16:00:00,258.22
2011-07-26 17:00:00,538.37
2011-07-26 18:00:00,547.22
2011-07-26 19:00:00,387.37
2011-07-26 20:00:00,300.63
2011-07-26 21:00:00,239.42
2011-07-26 22:00:00,169.73
2011-07-26 23:00:00,83.04
2011-07-27 00:00:00,44.44
2011-07-27 01:00:00,16.46
2011-07-27 02:00:00,14.27
2011-07-27 03:00:00,4.01
2011-07-27 04:00:00,5.11
2011-07-27 05:00:00,27.72
2011-07-27 06:00:00,118.18
2011-07-27 07:00:00,302.62
2011-07-27 08:00:00,451.64
2011-07-27 09:00:00,195.58
2011-07-27 10:00:00,116.48
2011-07-27 11:00:00,160.52
2011-07-27 12:00:00,209.2
2011-07-27 13:00:00,178.97
2011-07-27 14:00:00,174.36
2011-07-27 15:00:00,176.41
2011-07-27 16:00:00,250.71
2011-07-27 17:00:00,555.97
2011-07-27 18:00:00,556.41
2011-07-27 19:00:00,391.61
2011-07-27 20:00:00,310.61
2011-07-27 21:00:00,231.72
2011-07-27 22:00:00,162.91
2011-07-27 23:00:00,89.49
2011-07-28 00:00:00,48.66
2011-07-28 01:00:00,20.15
2011-07-28 02:00:00,8.88
2011-07-28 03:00:00,6.16
2011-07-28 04:00:00,6.19
2011-07-28 05:00:00,28.62
2011-07-28 06:00:00,115.97
2011-07-28 07:00:00,317.36
2011-07-28 08:00:00,443.42
2011-07-28 09:00:00,197.25
2011-07-28 10:00:00,120.71
2011-07-28 11:00:00,137.91
2011-07-28 12:00:00,161.28
2011-07-28 13:00:00,150.84
2011-07-28 14:00:00,157.49
2011-07-28 15:00:00,157.71
2011-07-28 16:00:00,235.06
2011-07-28 17:00:00,542.27
2011-07-28 18:00:00,538.48
2011-07-28 19:00:00,370.6
2011-07-28 20:00:00,284.86
2011-07-28 21:00:00,208.45
2011-07-28 22:00:00,161.66
2011-07-28 23:00:00,119.11
2011-07-29 00:00:00,49.02
2011-07-29 01:00:00,27.09
2011-07-29 02:00:00,18.48
2011-07-29 03:00:00,5.86
2011-07-29 04:00:00,6.61
2011-07-29 05:00:00,23.68
2011-07-29 06:00:00,103.83
2011-07-29 07:00:00,286.34
2011-07-29 08:00:00,442.8
2011-07-29 09:00:00,226.54
2011-07-29 10:00:00,144.52
2011-07-29 11:00:00,166.37
2011-07-29 12:00:00,202.84
2011-07-29 13:00:00,199.84
2011-07-29 14:00:00,195.35
2011-07-29 15:00:00,203.32
2011-07-29 16:00:00,338.88
2011-07-29 17:00:00,487.12
2011-07-29 18:00:00,452.98
2011-07-29 19:00:00,358.08
2011-07-29 20:00:00,280.59
2011-07-29 21:00:00,235.56
2011-07-29 22:00:00,209.19
2011-07-29 23:00:00,144.61
2011-07-30 00:00:00,141.0
2011-07-30 01:00:00,85.1
2011-07-30 02:00:00,67.01
2011-07-30 03:00:00,34.0
2011-07-30 04:00:00,10.82
2011-07-30 05:00:00,11.92
2011-07-30 06:00:00,35.19
2011-07-30 07:00:00,57.85
2011-07-30 08:00:00,152.11
2011-07-30 09:00:00,222.38
2011-07-30 10:00:00,294.35
2011-07-30 11:00:00,338.21
2011-07-30 12:00:00,385.03
2011-07-30 13:00:00,381.43
2011-07-30 14:00:00,377.46
2011-07-30 15:00:00,359.25
2011-07-30 16:00:00,392.54
2011-07-30 17:00:00,377.95
2011-07-30 18:00:00,366.32
2011-07-30 19:00:00,357.03
2011-07-30 20:00:00,260.76
2011-07-30 21:00:00,236.27
2011-07-30 22:00:00,220.33
2011-07-30 23:00:00,143.24
2011-07-31 00:00:00,121.5
2011-07-31 01:00:00,94.05
2011-07-31 02:00:00,83.46
2011-07-31 03:00:00,34.24
2011-07-31 04:00:00,9.63
2011-07-31 05:00:00,11.24
2011-07-31 06:00:00,26.16
2011-07-31 07:00:00,63.0
2011-07-31 08:00:00,115.98
2011-07-31 09:00:00,190.57
2011-07-31 10:00:00,277.52
2011-07-31 11:00:00,331.63
2011-07-31 12:00:00,373.0
2011-07-31 13:00:00,363.19
2011-07-31 14:00:00,351.98
2011-07-31 15:00:00,345.47
2011-07-31 16:00:00,368.67
2011-07-31 17:00:00,360.48
2011-07-31 18:00:00,368.43
2011-07-31 19:00:00,326.07
2011-07-31 20:00:00,269.44
2011-07-31 21:00:00,230.72
2011-07-31 22:00:00,155.58
2011-07-31 23:00:00,84.68
2011-08-20 00:00:00,108.34
2011-08-20 01:00:00,80.18
2011-08-20 02:00:00,60.1
2011-08-20 03:00:00,30.18
2011-08-20 04:00:00,9.86
2011-08-20 05:00:00,10.56
2011-08-20 06:00:00,23.96
2011-08-20 07:00:00,48.07
2011-08-20 08:00:00,118.15
2011-08-20 09:00:00,212.62
2011-08-20 10:00:00,283.17
2011-08-20 11:00:00,382.24
2011-08-20 12:00:00,368.28
2011-08-20 13:00:00,377.72
2011-08-20 14:00:00,390.23
2011-08-20 15:00:00,389.11
2011-08-20 16:00:00,378.44
2011-08-20 17:00:00,408.94666666666666
2011-08-20 18:00:00,371.56
2011-08-20 19:00:00,331.14
2011-08-20 20:00:00,286.48
2011-08-20 21:00:00,200.75
2011-08-20 22:00:00,163.21
2011-08-20 23:00:00,128.99
2011-08-21 00:00:00,129.3
2011-08-21 01:00:00,78.6
2011-08-21 02:00:00,74.05
2011-08-21 03:00:00,35.28
2011-08-21 04:00:00,7.87
2011-08-21 05:00:00,8.41
2011-08-21 06:00:00,11.4
2011-08-21 07:00:00,44.48
2011-08-21 08:00:00,95.8
2011-08-21 09:00:00,186.24
2011-08-21 10:00:00,281.86
2011-08-21 11:00:00,328.0
2011-08-21 12:00:00,369.95
2011-08-21 13:00:00,403.48
2011-08-21 14:00:00,272.6
2011-08-21 15:00:00,290.92
2011-08-21 16:00:00,292.05
2011-08-21 17:00:00,229.21
2011-08-21 18:00:00,249.17
2011-08-21 19:00:00,315.57
2011-08-21 20:00:00,219.77
2011-08-21 21:00:00,192.03
2011-08-21 22:00:00,159.56
2011-08-21 23:00:00,89.05
2011-08-22 00:00:00,30.87
2011-08-22 01:00:00,14.48
2011-08-22 02:00:00,10.95
2011-08-22 03:00:00,5.09
2011-08-22 04:00:00,6.89
2011-08-22 05:00:00,27.51
2011-08-22 06:00:00,100.93
2011-08-22 07:00:00,284.25
2011-08-22 08:00:00,385.83
2011-08-22 09:00:00,201.8
2011-08-22 10:00:00,121.5
2011-08-22 11:00:00,163.6
2011-08-22 12:00:00,188.29
2011-08-22 13:00:00,192.08
2011-08-22 14:00:00,176.98
2011-08-22 15:00:00,178.91
2011-08-22 16:00:00,295.01
2011-08-22 17:00:00,570.57
2011-08-22 18:00:00,558.17
2011-08-22 19:00:00,402.51
2011-08-22 20:00:00,306.04
2011-08-22 21:00:00,229.69
2011-08-22 22:00:00,150.34
2011-08-22 23:00:00,88.77
2011-08-23 00:00:00,31.95
2011-08-23 01:00:00,14.91
2011-08-23 02:00:00,10.4
2011-08-23 03:00:00,4.63
2011-08-23 04:00:00,4.8
2011-08-23 05:00:00,26.33
2011-08-23 06:00:00,114.83
2011-08-23 07:00:00,330.38
2011-08-23 08:00:00,444.96
2011-08-23 09:00:00,204.12
2011-08-23 10:00:00,119.28
2011-08-23 11:00:00,158.85
2011-08-23 12:00:00,209.01
2011-08-23 13:00:00,200.37
2011-08-23 14:00:00,170.24
2011-08-23 15:00:00,180.54
2011-08-23 16:00:00,301.84
2011-08-23 17:00:00,587.17
2011-08-23 18:00:00,570.49
2011-08-23 19:00:00,391.96
2011-08-23 20:00:00,293.42
2011-08-23 21:00:00,195.54
2011-08-23 22:00:00,157.9
2011-08-23 23:00:00,84.05
2011-08-24 00:00:00,38.25
2011-08-24 01:00:00,16.65
2011-08-24 02:00:00,9.0
2011-08-24 03:00:00,5.75
2011-08-24 04:00:00,6.96
2011-08-24 05:00:00,24.83
2011-08-24 06:00:00,108.69
2011-08-24 07:00:00,330.58
2011-08-24 08:00:00,438.41
2011-08-24 09:00:00,207.4
2011-08-24 10:00:00,123.42
2011-08-24 11:00:00,149.23
2011-08-24 12:00:00,187.56
2011-08-24 13:00:00,185.94
2011-08-24 14:00:00,177.02
2011-08-24 15:00:00,176.25
2011-08-24 16:00:00,275.73
2011-08-24 17:00:00,575.53
2011-08-24 18:00:00,540.63
2011-08-24 19:00:00,368.56
2011-08-24 20:00:00,284.92
2011-08-24 21:00:00,217.42
2011-08-24 22:00:00,163.35
2011-08-24 23:00:00,101.14
2011-08-25 00:00:00,45.29
2011-08-25 01:00:00,22.38
2011-08-25 02:00:00,8.3
2011-08-25 03:00:00,6.58
2011-08-25 04:00:00,7.04
2011-08-25 05:00:00,27.82
2011-08-25 06:00:00,102.23
2011-08-25 07:00:00,264.71
2011-08-25 08:00:00,421.36
2011-08-25 09:00:00,207.31
2011-08-25 10:00:00,123.69
2011-08-25 11:00:00,95.76
2011-08-25 12:00:00,100.92
2011-08-25 13:00:00,123.8
2011-08-25 14:00:00,159.76
2011-08-25 15:00:00,167.61
2011-08-25 16:00:00,219.7
2011-08-25 17:00:00,371.64
2011-08-25 18:00:00,350.32
2011-08-25 19:00:00,304.99
2011-08-25 20:00:00,245.47
2011-08-25 21:00:00,206.56
2011-08-25 22:00:00,147.05
2011-08-25 23:00:00,109.87
2011-08-26 00:00:00,48.44
2011-08-26 01:00:00,22.86
2011-08-26 02:00:00,11.42
2011-08-26 03:00:00,6.2
2011-08-26 04:00:00,5.82
2011-08-26 05:00:00,20.2
2011-08-26 06:00:00,88.42
2011-08-26 07:00:00,261.63
2011-08-26 08:00:00,417.29
2011-08-26 09:00:00,212.78
2011-08-26 10:00:00,158.5
2011-08-26 11:00:00,162.87
2011-08-26 12:00:00,219.15
2011-08-26 13:00:00,234.23
2011-08-26 14:00:00,214.69
2011-08-26 15:00:00,221.15
2011-08-26 16:00:00,316.83
2011-08-26 17:00:00,471.89
2011-08-26 18:00:00,380.23
2011-08-26 19:00:00,282.29
2011-08-26 20:00:00,228.96
2011-08-26 21:00:00,199.22
2011-08-26 22:00:00,159.58
2011-08-26 23:00:00,131.56
2011-08-27 00:00:00,119.08
2011-08-27 01:00:00,74.14
2011-08-27 02:00:00,64.76
2011-08-27 03:00:00,37.64
2011-08-27 04:00:00,9.0
2011-08-27 05:00:00,10.5
2011-08-27 06:00:00,28.23
2011-08-27 07:00:00,49.48
2011-08-27 08:00:00,139.76
2011-08-27 09:00:00,176.68
2011-08-27 10:00:00,217.46
2011-08-27 11:00:00,220.14
2011-08-27 12:00:00,244.22
2011-08-27 13:00:00,263.96
2011-08-27 14:00:00,252.85
2011-08-27 15:00:00,256.13
2011-08-27 16:00:00,194.45
2011-08-27 17:00:00,167.17
2011-08-28 07:00:00,93.09
2011-08-28 08:00:00,131.26
2011-08-28 09:00:00,182.9
2011-08-28 10:00:00,294.41
2011-08-28 11:00:00,363.69
2011-08-28 12:00:00,413.64
2011-08-28 13:00:00,439.38
2011-08-28 14:00:00,422.39
2011-08-28 15:00:00,420.07
2011-08-28 16:00:00,365.01
2011-08-28 17:00:00,387.37800000000004
2011-08-28 18:00:00,375.8675
2011-08-28 19:00:00,338.95
2011-08-28 20:00:00,249.54
2011-08-28 21:00:00,220.63
2011-08-28 22:00:00,140.31
2011-08-28 23:00:00,75.29
2011-08-29 00:00:00,36.11
2011-08-29 01:00:00,12.36
2011-08-29 02:00:00,8.99
2011-08-29 03:00:00,6.43
2011-08-29 04:00:00,5.72
2011-08-29 05:00:00,24.52
2011-08-29 06:00:00,109.09
2011-08-29 07:00:00,313.72
2011-08-29 08:00:00,399.62
2011-08-29 09:00:00,202.7
2011-08-29 10:00:00,120.57
2011-08-29 11:00:00,154.46
2011-08-29 12:00:00,196.47
2011-08-29 13:00:00,208.26
2011-08-29 14:00:00,182.34
2011-08-29 15:00:00,183.59
2011-08-29 16:00:00,301.15
2011-08-29 17:00:00,540.15
2011-08-29 18:00:00,536.57
2011-08-29 19:00:00,402.98
2011-08-29 20:00:00,288.43
2011-08-29 21:00:00,231.54
2011-08-29 22:00:00,151.38
2011-08-29 23:00:00,83.29
2011-08-30 00:00:00,36.26
2011-08-30 01:00:00,14.08
2011-08-30 02:00:00,8.02
2011-08-30 03:00:00,4.86
2011-08-30 04:00:00,6.55
2011-08-30 05:00:00,22.72
2011-08-30 06:00:00,112.78
2011-08-30 07:00:00,338.23
2011-08-30 08:00:00,455.52
2011-08-30 09:00:00,201.48
2011-08-30 10:00:00,127.84
2011-08-30 11:00:00,151.09
2011-08-30 12:00:00,205.33
2011-08-30 13:00:00,197.2
2011-08-30 14:00:00,177.48
2011-08-30 15:00:00,179.46
2011-08-30 16:00:00,300.74
2011-08-30 17:00:00,578.96
2011-08-30 18:00:00,556.98
2011-08-30 19:00:00,388.24
2011-08-30 20:00:00,293.47
2011-08-30 21:00:00,200.89
2011-08-30 22:00:00,156.97
2011-08-30 23:00:00,85.5
2011-08-31 00:00:00,31.78
2011-08-31 01:00:00,16.28
2011-08-31 02:00:00,8.39
2011-08-31 03:00:00,6.32
2011-08-31 04:00:00,6.24
2011-08-31 05:00:00,26.12
2011-08-31 06:00:00,107.9
2011-08-31 07:00:00,331.01
2011-08-31 08:00:00,444.18
2011-08-31 09:00:00,210.94
2011-08-31 10:00:00,128.67
2011-08-31 11:00:00,147.18
2011-08-31 12:00:00,204.51
2011-08-31 13:00:00,202.78
2011-08-31 14:00:00,173.21
2011-08-31 15:00:00,176.98
2011-08-31 16:00:00,289.46
2011-08-31 17:00:00,580.56
2011-08-31 18:00:00,540.62
2011-08-31 19:00:00,370.09
2011-08-31 20:00:00,293.83
2011-08-31 21:00:00,216.67
2011-08-31 22:00:00,150.63
2011-08-31 23:00:00,77.5
2011-09-20 00:00:00,33.53
2011-09-20 01:00:00,11.02
2011-09-20 02:00:00,4.1
2011-09-20 03:00:00,4.92
2011-09-20 04:00:00,5.41
2011-09-20 05:00:00,21.49
2011-09-20 06:00:00,112.19
2011-09-20 07:00:00,315.01
2011-09-20 08:00:00,246.86
2011-09-20 09:00:00,147.42
2011-09-20 10:00:00,86.37
2011-09-20 11:00:00,82.19
2011-09-20 12:00:00,96.77
2011-09-20 13:00:00,96.31
2011-09-20 14:00:00,118.66
2011-09-20 15:00:00,169.42
2011-09-20 16:00:00,223.7
2011-09-20 17:00:00,379.53
2011-09-20 18:00:00,376.58
2011-09-20 19:00:00,258.1
2011-09-20 20:00:00,194.75
2011-09-20 21:00:00,128.06
2011-09-20 22:00:00,130.39
2011-09-20 23:00:00,69.87
2011-09-21 00:00:00,24.8
2011-09-21 01:00:00,10.76
2011-09-21 02:00:00,6.55
2011-09-21 03:00:00,3.49
2011-09-21 04:00:00,4.78
2011-09-21 05:00:00,14.42
2011-09-21 06:00:00,96.48
2011-09-21 07:00:00,274.65
2011-09-21 08:00:00,362.45
2011-09-21 09:00:00,109.55
2011-09-21 10:00:00,89.57
2011-09-21 11:00:00,112.36
2011-09-21 12:00:00,170.62
2011-09-21 13:00:00,171.67
2011-09-21 14:00:00,160.08
2011-09-21 15:00:00,165.21
2011-09-21 16:00:00,276.74
2011-09-21 17:00:00,438.21
2011-09-21 18:00:00,360.32
2011-09-21 19:00:00,197.09
2011-09-21 20:00:00,150.01
2011-09-21 21:00:00,85.6
2011-09-21 22:00:00,113.1
2011-09-21 23:00:00,69.14
2011-09-22 00:00:00,26.8
2011-09-22 01:00:00,12.33
2011-09-22 02:00:00,7.12
2011-09-22 03:00:00,4.6
2011-09-22 04:00:00,4.57
2011-09-22 05:00:00,16.1
2011-09-22 06:00:00,97.36
2011-09-22 07:00:00,297.47
2011-09-22 08:00:00,319.68
2011-09-22 09:00:00,175.0
2011-09-22 10:00:00,111.23
2011-09-22 11:00:00,114.96
2011-09-22 12:00:00,130.7
2011-09-22 13:00:00,131.51
2011-09-22 14:00:00,127.5
2011-09-22 15:00:00,130.43
2011-09-22 16:00:00,278.27
2011-09-22 17:00:00,399.73
2011-09-22 18:00:00,317.21
2011-09-22 19:00:00,191.42
2011-09-22 20:00:00,132.15
2011-09-22 21:00:00,91.46
2011-09-22 22:00:00,108.12
2011-09-22 23:00:00,94.85
2011-09-23 00:00:00,32.92
2011-09-23 01:00:00,14.36
2011-09-23 02:00:00,9.85
2011-09-23 03:00:00,5.72
2011-09-23 04:00:00,4.22
2011-09-23 05:00:00,15.63
2011-09-23 06:00:00,73.86
2011-09-23 07:00:00,158.48
2011-09-23 08:00:00,226.13
2011-09-23 09:00:00,122.89
2011-09-23 10:00:00,99.93
2011-09-23 11:00:00,102.57
2011-09-23 12:00:00,100.07
2011-09-23 13:00:00,103.29
2011-09-23 14:00:00,107.11
2011-09-23 15:00:00,104.6
2011-09-23 16:00:00,221.65
2011-09-23 17:00:00,227.08
2011-09-23 18:00:00,226.54
2011-09-23 19:00:00,228.24
2011-09-23 20:00:00,203.0
2011-09-23 21:00:00,119.96
2011-09-23 22:00:00,124.91
2011-09-23 23:00:00,96.47
2011-09-24 00:00:00,91.21
2011-09-24 01:00:00,75.44
2011-09-24 02:00:00,59.32
2011-09-24 03:00:00,38.26
2011-09-24 04:00:00,8.66
2011-09-24 05:00:00,12.39
2011-09-24 06:00:00,16.23
2011-09-24 07:00:00,57.91
2011-09-24 08:00:00,121.38
2011-09-24 09:00:00,156.63
2011-09-24 10:00:00,244.12
2011-09-24 11:00:00,292.05
2011-09-24 12:00:00,331.25
2011-09-24 13:00:00,350.11
2011-09-24 14:00:00,338.05
2011-09-24 15:00:00,340.39
2011-09-24 16:00:00,307.47
2011-09-24 17:00:00,272.12
2011-09-24 18:00:00,260.02
2011-09-24 19:00:00,236.28
2011-09-24 20:00:00,195.17
2011-09-24 21:00:00,144.11
2011-09-24 22:00:00,133.98
2011-09-24 23:00:00,108.37
2011-09-25 00:00:00,99.92
2011-09-25 01:00:00,78.48
2011-09-25 02:00:00,62.45
2011-09-25 03:00:00,40.1
2011-09-25 04:00:00,12.88
2011-09-25 05:00:00,24.62
2011-09-25 06:00:00,16.0
2011-09-25 07:00:00,51.72
2011-09-25 08:00:00,103.93
2011-09-25 09:00:00,172.43
2011-09-25 10:00:00,250.48
2011-09-25 11:00:00,313.75
2011-09-25 12:00:00,335.43
2011-09-25 13:00:00,334.04
2011-09-25 14:00:00,332.59
2011-09-25 15:00:00,333.25
2011-09-25 16:00:00,370.2
2011-09-25 17:00:00,269.12
2011-09-25 18:00:00,266.28
2011-09-25 19:00:00,220.87
2011-09-25 20:00:00,192.79
2011-09-25 21:00:00,122.66
2011-09-25 22:00:00,133.48
2011-09-25 23:00:00,106.34
2011-09-26 00:00:00,26.74
2011-09-26 01:00:00,9.79
2011-09-26 02:00:00,5.23
2011-09-26 03:00:00,3.62
2011-09-26 04:00:00,4.62
2011-09-26 05:00:00,19.29
2011-09-26 06:00:00,94.49
2011-09-26 07:00:00,285.96
2011-09-26 08:00:00,358.69
2011-09-26 09:00:00,194.33
2011-09-26 10:00:00,108.27
2011-09-26 11:00:00,123.07
2011-09-26 12:00:00,140.89
2011-09-26 13:00:00,166.95
2011-09-26 14:00:00,166.99
2011-09-26 15:00:00,172.2
2011-09-26 16:00:00,283.06
2011-09-26 17:00:00,559.07
2011-09-26 18:00:00,367.55
2011-09-26 19:00:00,266.3
2011-09-26 20:00:00,194.96
2011-09-26 21:00:00,124.44
2011-09-26 22:00:00,117.86
2011-09-26 23:00:00,61.21
2011-09-27 00:00:00,26.73
2011-09-27 01:00:00,9.3
2011-09-27 02:00:00,6.15
2011-09-27 03:00:00,3.23
2011-09-27 04:00:00,3.93
2011-09-27 05:00:00,15.86
2011-09-27 06:00:00,101.95
2011-09-27 07:00:00,300.48
2011-09-27 08:00:00,408.45
2011-09-27 09:00:00,177.31
2011-09-27 10:00:00,96.24
2011-09-27 11:00:00,102.04
2011-09-27 12:00:00,119.96
2011-09-27 13:00:00,167.85
2011-09-27 14:00:00,126.64
2011-09-27 15:00:00,122.45
2011-09-27 16:00:00,216.62
2011-09-27 17:00:00,206.66
2011-09-27 18:00:00,209.45
2011-09-27 19:00:00,202.06
2011-09-27 20:00:00,230.57
2011-09-27 21:00:00,179.84
2011-09-27 22:00:00,126.86
2011-09-27 23:00:00,66.19
2011-09-28 00:00:00,29.16
2011-09-28 01:00:00,11.66
2011-09-28 02:00:00,5.42
2011-09-28 03:00:00,3.88
2011-09-28 04:00:00,6.6
2011-09-28 05:00:00,15.91
2011-09-28 06:00:00,62.35
2011-09-28 07:00:00,113.09
2011-09-28 08:00:00,243.69
2011-09-28 09:00:00,151.99
2011-09-28 10:00:00,51.87
2011-09-28 11:00:00,105.53
2011-09-28 12:00:00,121.68
2011-09-28 13:00:00,168.74
2011-09-28 14:00:00,170.27
2011-09-28 15:00:00,166.06
2011-09-28 16:00:00,288.69
2011-09-28 17:00:00,567.65
2011-09-28 18:00:00,330.78
2011-09-28 19:00:00,271.22
2011-09-28 20:00:00,148.55
2011-09-28 21:00:00,119.07
2011-09-28 22:00:00,129.54
2011-09-28 23:00:00,66.71
2011-09-29 00:00:00,25.16
2011-09-29 01:00:00,12.8
2011-09-29 02:00:00,7.18
2011-09-29 03:00:00,4.56
2011-09-29 04:00:00,6.03
2011-09-29 05:00:00,20.88
2011-09-29 06:00:00,118.01
2011-09-29 07:00:00,321.62
2011-09-29 08:00:00,440.99
2011-09-29 09:00:00,210.59
2011-09-29 10:00:00,131.3
2011-09-29 11:00:00,155.19
2011-09-29 12:00:00,199.28
2011-09-29 13:00:00,188.98
2011-09-29 14:00:00,184.66
2011-09-29 15:00:00,184.9
2011-09-29 16:00:00,288.38
2011-09-29 17:00:00,568.66
2011-09-29 18:00:00,542.83
2011-09-29 19:00:00,365.62
2011-09-29 20:00:00,245.08
2011-09-29 21:00:00,205.52
2011-09-29 22:00:00,147.19
2011-09-29 23:00:00,102.51
2011-09-30 00:00:00,50.76
2011-09-30 01:00:00,26.22
2011-09-30 02:00:00,9.6
2011-09-30 03:00:00,6.31
2011-09-30 04:00:00,6.22
2011-09-30 05:00:00,27.42
2011-09-30 06:00:00,86.55
2011-09-30 07:00:00,274.58
2011-09-30 08:00:00,455.36
2011-09-30 09:00:00,222.49
2011-09-30 10:00:00,172.45
2011-09-30 11:00:00,195.49
2011-09-30 12:00:00,242.23
2011-09-30 13:00:00,236.34
2011-09-30 14:00:00,244.58
2011-09-30 15:00:00,244.51
2011-09-30 16:00:00,364.02
2011-09-30 17:00:00,538.8
2011-09-30 18:00:00,470.99
2011-09-30 19:00:00,282.08
2011-09-30 20:00:00,203.85
2011-09-30 21:00:00,169.34
2011-09-30 22:00:00,122.31
2011-09-30 23:00:00,108.81
2011-10-20 00:00:00,23.45
2011-10-20 01:00:00,14.39
2011-10-20 02:00:00,7.8
2011-10-20 03:00:00,5.76
2011-10-20 04:00:00,5.79
2011-10-20 05:00:00,27.96
2011-10-20 06:00:00,94.47
2011-10-20 07:00:00,288.56
2011-10-20 08:00:00,424.13
2011-10-20 09:00:00,206.68
2011-10-20 10:00:00,129.58
2011-10-20 11:00:00,141.24
2011-10-20 12:00:00,168.58
2011-10-20 13:00:00,172.86
2011-10-20 14:00:00,144.49
2011-10-20 15:00:00,143.62
2011-10-20 16:00:00,245.77
2011-10-20 17:00:00,475.6
2011-10-20 18:00:00,408.18
2011-10-20 19:00:00,255.08
2011-10-20 20:00:00,219.24
2011-10-20 21:00:00,141.53
2011-10-20 22:00:00,120.37
2011-10-20 23:00:00,88.07
2011-10-21 00:00:00,54.35
2011-10-21 01:00:00,24.9
2011-10-21 02:00:00,12.33
2011-10-21 03:00:00,6.85
2011-10-21 04:00:00,5.9
2011-10-21 05:00:00,26.81
2011-10-21 06:00:00,91.85
2011-10-21 07:00:00,258.47
2011-10-21 08:00:00,422.61
2011-10-21 09:00:00,213.67
2011-10-21 10:00:00,158.77
2011-10-21 11:00:00,185.37
2011-10-21 12:00:00,225.86
2011-10-21 13:00:00,214.46
2011-10-21 14:00:00,220.29
2011-10-21 15:00:00,224.89
2011-10-21 16:00:00,321.26
2011-10-21 17:00:00,467.24
2011-10-21 18:00:00,405.85
2011-10-21 19:00:00,244.83
2011-10-21 20:00:00,200.8
2011-10-21 21:00:00,141.71
2011-10-21 22:00:00,125.67
2011-10-21 23:00:00,91.21
2011-10-22 00:00:00,84.22
2011-10-22 01:00:00,66.96
2011-10-22 02:00:00,59.93
2011-10-22 03:00:00,24.22
2011-10-22 04:00:00,6.64
2011-10-22 05:00:00,7.43
2011-10-22 06:00:00,20.31
2011-10-22 07:00:00,50.15
2011-10-22 08:00:00,92.81
2011-10-22 09:00:00,158.37
2011-10-22 10:00:00,258.67
2011-10-22 11:00:00,295.16
2011-10-22 12:00:00,328.64
2011-10-22 13:00:00,365.08
2011-10-22 14:00:00,335.89
2011-10-22 15:00:00,323.22
2011-10-22 16:00:00,330.99
2011-10-22 17:00:00,288.03
2011-10-22 18:00:00,246.1
2011-10-22 19:00:00,204.05
2011-10-22 20:00:00,162.6
2011-10-22 21:00:00,125.14
2011-10-22 22:00:00,113.7
2011-10-22 23:00:00,95.77
2011-10-23 00:00:00,83.19
2011-10-23 01:00:00,77.38
2011-10-23 02:00:00,54.35
2011-10-23 03:00:00,26.79
2011-10-23 04:00:00,9.65
2011-10-23 05:00:00,8.34
2011-10-23 06:00:00,16.1
